,HeLa
BPHL,-0.0436982921982589
BPNT1,0.876752545362892
BPTF,-1.08107620382601
BRAF,-0.626706376191854
BRAP,0.124786182410874
BRAT1,0.0432240968543792
BRCA1,-0.613426762544023
BRCA2,-2.07321993874899
BRCC3,0.913495052230545
BRD1,-1.12309211503023
BRD2,-0.566433049851589
BRD3,0.10744087100727
BRD4,0.380754695408936
BRD7,-0.508783987548159
BRD8,0.0863476484592389
BRD9,-0.260777591341538
BRF1,-0.48912579637186
BRF2,-0.598932104985787
BRI3,0.666768953390507
BRI3BP,0.401551970387199
BRIP1,-0.549698559020185
BRIX1,1.0654648930376
BRK1,1.23769760377021
BRMS1,0.171720943247805
BRMS1L,0.529498450579182
BROX,0.862119093341595
BRPF1,-1.35150232623543
BRPF3,-1.63135909438835
BRWD1,-1.53488972370256
BRWD3,-1.94432905282756
BSDC1,-0.322488582366039
BSG,2.08367423676594
BST2,1.56303393657006
BTAF1,-0.931822855831967
BTBD1,-0.0031282782475697
BTBD10,-0.25741771192359
BTBD19,-0.142912347348286
BTBD2,-0.87837055074536
BTBD3,0.237007782561145
BTBD6,-1.98738733819115
BTBD7,-1.86468235279424
BTBD9,-0.360397054459459
BTD,0.226080606088698
BTF3,1.88196718555577
BTF3L4,1.26792299121065
BTG1,0.830011451071887
BTG2,0.207599729070172
BTG3,0.706883954284058
BTN2A1,-0.628265375752061
BTN2A2,-0.925492776777021
BTN3A1,-1.48326306861534
BTN3A2,-0.749134905052739
BTN3A3,-0.578251786254542
BTRC,0.196832512107346
BUB1,-0.0109239642648521
BUB1B,0.0549802593607115
BUB3,1.01055650034119
BUD13,-0.37918960439572
BUD23,0.827605549352513
BUD31,0.598219331206591
BVES,0.182150733791262
BX664615,-0.0355338994564192
BYSL,0.848824507465715
BZW1,1.03872173188466
BZW2,0.678361225804693
C10orf88,-0.199791483268262
C11orf1,0.306147964295062
C11orf24,-0.696623073276162
C11orf49,0.688927892891324
C11orf54,0.371617680267811
C11orf58,1.28186660381167
C11orf68,0.431798128064324
C11orf71,-0.443334497711519
C11orf80,-1.25217338488225
C11orf86,-0.106043743838132
C12orf10,0.341530200686759
C12orf29,0.356188875179082
C12orf4,-0.049964034959739
C12orf43,0.0228015886376515
C12orf45,0.387057968872633
C12orf49,-1.68801402376423
C12orf57,0.664427006593162
C12orf60,0.0548010739520735
C12orf65,0.619360112018981
C12orf66,-0.814892729544621
C12orf73,0.97565406014185
C12orf75,0.10570292482624
C12orf76,0.0920025622625412
C14orf119,0.984009533455606
C14orf93,-1.70613823236274
C15orf39,-0.158089716467275
C15orf40,0.48210934328694
C15orf41,0.314574181064035
C15orf61,0.280639045020495
C15orf65,0.587486471970771
C16orf58,0.246594896470648
C16orf70,0.270386271247117
C16orf72,0.53105140298823
C16orf87,0.902312509022494
C16orf91,0.366418087486126
C17orf58,-0.454487940165209
C17orf75,-0.0686361303837064
C17orf80,-0.0772410913049507
C17orf97,0.304599920473557
C18orf21,0.439758562499159
C18orf25,0.530288982521227
C18orf54,-1.27688283269231
C19orf12,-0.184902424438169
C19orf25,0.349578749600839
C19orf33,-0.122028360507432
C19orf44,-0.981324050105195
C19orf47,-0.338395022293226
C19orf53,1.46851186505087
C19orf54,0.592732456354478
C1D,1.09764342260947
C1GALT1,-0.219715621903124
C1GALT1C1,1.01247108097221
C1GALT1C1L,0.245146885141046
C1QBP,1.3812052550157
C1QL1,-0.759056662111629
C1QTNF1,-0.260209133343506
C1QTNF6,0.43311058250934
C1R,0.207303350452828
C1RL,-0.338978335943639
C1S,0.287575771462311
C1orf109,0.249712033446105
C1orf112,-0.243671198935987
C1orf122,1.4147198628347
C1orf131,0.510709155685537
C1orf159,-0.0629475687108692
C1orf174,0.241043523653783
C1orf198,0.634374321091652
C1orf21,-0.599341038139448
C1orf216,-0.235340104122409
C1orf226,-0.176958287149205
C1orf35,0.555948498088568
C1orf43,-0.129542534872643
C1orf52,0.472057923708616
C1orf53,0.0917300933625247
C1orf56,-0.239245787939457
C1orf74,-0.595938787641702
C20orf27,0.213137595981522
C21orf91,0.112999999456168
C22orf39,0.28018544301735
C2CD2,-0.935304289520592
C2CD2L,-1.6969679748508
C2CD3,-1.84382028763053
C2CD5,-1.00611170361045
C2orf42,-1.60680835935559
C2orf49,0.815299014128885
C2orf68,0.0114487259371437
C2orf69,-0.133472406675525
C2orf74,-0.409434690376802
C2orf76,0.484155291899822
C3,0.119688965018262
C3orf38,0.530220650947452
C3orf52,-0.320710154061705
C3orf80,0.622789962799207
C4BPB,0.205422837686104
C4orf3,0.854885275819386
C4orf33,-0.295803662679941
C4orf46,0.766930458334268
C4orf48,1.67085438536597
C5AR2,-0.139823028218581
C5orf15,0.996522042161824
C5orf22,0.47863150288752
C5orf24,0.439353025163437
C5orf34,0.123049847108557
C5orf46,0.872784074575674
C5orf51,1.03180655932315
C6orf120,-0.21170606360175
C6orf136,0.778562357695563
C6orf141,0.19927116883779
C6orf223,0.0890643312474491
C6orf226,0.695903679575052
C6orf47,-0.581970881660418
C6orf62,-2.37578208261505
C6orf89,0.337889713127673
C7orf26,-0.35001041676881
C7orf50,0.667890150338235
C8orf33,0.59855168232088
C8orf37,0.278224390139485
C8orf76,-0.449898806558306
C8orf82,0.196258188695898
C8orf88,0.208467006559552
C9orf116,0.713412979215596
C9orf16,0.815337466816815
C9orf40,0.851196216795323
C9orf64,0.581619718056451
C9orf72,-0.606923426369702
C9orf78,0.536749822476813
C9orf85,0.469942917640875
CA11,-1.13252898144145
CA12,0.4432876362333
CA13,0.852869783396925
CA2,0.875592207701699
CA5A,0.109954975602516
CA5B,-0.403379774410235
CA9,-0.0300695471751705
CAAP1,0.481270544760279
CAB39,0.526564276713468
CAB39L,-1.48759343734766
CABIN1,-1.40525012842813
CABLES1,-1.46740101798981
CABLES2,-0.763330822185322
CABYR,-0.513025323669044
CACFD1,0.0159251552596879
CACHD1,-0.916321899275891
CACNA2D1,0.238571897162989
CACNA2D3,-0.800865125292197
CACNB3,-1.31228681771732
CACTIN,-0.895583408008068
CACUL1,-0.14892927605687
CACYBP,1.39610094444519
CAD,0.0775968285979435
CADM1,0.296613552094579
CADM4,-0.296233255306819
CADPS2,-1.08470293347286
CALCOCO1,-0.115126943493644
CALCOCO2,0.682290495281793
CALD1,0.884994765932589
CALHM6,-0.349867728064394
CALM1,1.6119087415404
CALM2,1.93787496998115
CALM3,1.16487801116658
CALR,1.82047040761531
CALU,1.31542891322554
CAMK1,-0.189598792864659
CAMK1D,0.275786791994727
CAMK2D,0.397070307443467
CAMK2G,0.0357416595039713
CAMK2N2,1.07950210827049
CAMK4,-0.133681082941023
CAMKK1,-0.110310566472782
CAMKK2,-0.614289929204713
CAMKMT,0.423350452794961
CAMLG,0.155495190517803
CAMSAP1,-1.36594144116859
CAMSAP2,-0.565047085324413
CAMTA1,-0.0912982337690777
CAMTA2,-1.48600692115745
CAND1,0.35782144070957
CANT1,-0.386395116486478
CANX,1.33922361121699
CAP1,1.18001210261752
CAP2,0.677415627304996
CAPG,0.711930947087323
CAPN1,0.417632203521205
CAPN10,-2.63042717174273
CAPN15,-2.08720527672835
CAPN2,0.399611604165885
CAPN7,-0.182195462208944
CAPNS1,1.76877420283092
CAPRIN1,0.939458401346892
CAPRIN2,-2.69556283560986
CAPZA1,1.31191834449345
CAPZA2,0.832137068568411
CAPZB,1.8030354544429
CARD10,-1.21602758163507
CARD19,-0.111954805844918
CARD6,-1.00837272974794
CARD8,-1.41078893294652
CARHSP1,0.400653650519198
CARM1,0.286216905216397
CARMIL1,-0.656772954451179
CARNMT1,0.0268800953087112
CARS1,0.135667589939177
CARS2,-0.110972549238393
CASC3,0.226523248152278
CASC4,-0.192910516583947
CASD1,-2.12730101609704
CASK,-0.0988154054109559
CASKIN2,-0.948027140372312
CASP1,-0.320742061599421
CASP10,-0.461934024987997
CASP2,0.77748881156418
CASP3,0.746478628818884
CASP4,0.17018026856361
CASP6,0.297121258403321
CASP7,0.0578796213630615
CASP8,0.393060993568281
CASP9,0.293785447602403
CAST,0.736338539850834
CASTOR2,-0.273495237352166
CASTOR3,-0.999009928371465
CAT,0.58227941184221
CAV1,1.07168140297485
CAV2,0.675734176017024
CAVIN1,1.2253227587595
CAVIN3,0.489342184610055
CBFA2T2,-0.162373958132417
CBFB,0.666486348817579
CBL,0.238992860557535
CBLB,-0.121628652919987
CBLL1,0.283255307661943
CBR1,1.10886004473655
CBR3,0.262206453587727
CBR4,0.671206791534051
CBWD2,-1.3970391947709
CBX1,0.873056716795592
CBX2,-0.233511402958327
CBX3,1.79080908531767
CBX4,0.11168288348671
CBX5,1.62506989642346
CBX6,0.733906079848719
CBX8,-0.0511904186384446
CBY1,0.656509048209676
CC2D1A,-0.260068205940766
CC2D1B,-0.521663839560055
CC2D2A,-1.08679416663745
CCAR1,0.319530027310841
CCAR2,0.0965162264143975
CCDC102A,-0.966488952107122
CCDC106,-0.432721775301167
CCDC107,0.0748351798075069
CCDC112,-0.279094827869932
CCDC113,-0.0482545705812715
CCDC115,0.268682135607169
CCDC117,0.447564578546846
CCDC12,1.33924027894268
CCDC120,-0.405294240819642
CCDC121,-0.636250262626353
CCDC124,1.03530100512346
CCDC125,-0.352694701256484
CCDC126,0.201799606817935
CCDC127,0.68674020457863
CCDC130,-0.768008535722495
CCDC134,0.516923553569583
CCDC137,0.599009906358637
CCDC138,0.0658559605467516
CCDC14,-0.667337960243921
CCDC142,-2.5801860832498
CCDC15,-0.786868051394026
CCDC152,0.83057502781009
CCDC163,0.355029542298145
CCDC167,0.719785820701767
CCDC174,0.314882928482988
CCDC18,-1.78906286342892
CCDC186,-0.864279521346733
CCDC189,-0.357554608344879
CCDC22,0.0388845400745873
CCDC24,-1.04949953720719
CCDC25,1.01911701155379
CCDC28A,0.173010310224363
CCDC28B,0.517273923856611
CCDC32,0.869706051859501
CCDC34,0.285992892078995
CCDC43,0.503486813080219
CCDC47,0.953805023373239
CCDC50,0.479483108175905
CCDC51,0.193478774123898
CCDC57,-2.40993874434162
CCDC58,0.832000314627451
CCDC59,0.684887363815932
CCDC6,0.63779653921264
CCDC61,-0.493891303139642
CCDC66,-1.09863016148061
CCDC68,-0.98815222881883
CCDC71,-0.621733833812883
CCDC71L,-0.397841333948506
CCDC77,0.491822448454624
CCDC80,-0.801368356244913
CCDC82,-0.120980654777445
CCDC84,-0.584969919108194
CCDC85B,0.23586393092305
CCDC85C,-0.322522987667227
CCDC86,0.824328625830179
CCDC88A,-1.17459583468983
CCDC88C,-2.01152638874947
CCDC9,0.0982246603854317
CCDC90B,-0.169964243609334
CCDC91,-0.140499299266895
CCDC92,-0.62354962426704
CCDC93,0.198905896108316
CCDC97,0.715928565482216
CCDC9B,-0.987832201871736
CCHCR1,-0.872543636711504
CCL2,1.48925225125448
CCL28,0.701761228164031
CCM2,-1.75847229636885
CCN1,1.49801079821913
CCN2,1.04086880983171
CCN3,0.884299135250339
CCN5,0.538038128258418
CCNA1,-0.146133811228562
CCNA2,0.557467467816929
CCNB1,1.02982409861417
CCNB1IP1,-2.37136500038593
CCNB2,0.728505959309722
CCNC,-0.0254113142205764
CCND1,0.556710082083008
CCND3,0.836018843078345
CCNDBP1,0.523401335800402
CCNE1,-0.325022722023403
CCNE2,0.149501942596449
CCNF,-0.155548557729356
CCNG1,0.159284587830917
CCNG2,-0.587590021478488
CCNH,0.705320775442167
CCNI,-0.255773583916161
CCNJ,-1.45079919357058
CCNJL,-0.781041918658233
CCNK,0.153337468834698
CCNL1,-0.363005726130191
CCNL2,-0.832163642190114
CCNO,0.168613787991824
CCNQ,-0.814687708597364
CCNT1,-0.102404783843506
CCNT2,-0.903370655003669
CCNY,-1.48259322640319
CCNYL1,-0.329298955089759
CCP110,-1.26813846867552
CCPG1,0.55233650749177
CCS,0.36329228375606
CCSAP,0.336148685226416
CCSER2,-1.69185218230385
CCT2,0.982270162224322
CCT3,1.18853292300165
CCT4,1.13902574280817
CCT5,1.59855728061542
CCT6A,1.24237052896891
CCT7,1.13353501783011
CCT8,1.15264060669266
CD109,0.355598045615701
CD151,1.33610991708738
CD164,1.42776924397166
CD24,1.27644190236751
CD276,0.446400928366869
CD2AP,0.230735634191972
CD2BP2,0.102744388225556
CD320,1.15995406204809
CD44,1.53304759319332
CD46,0.982136376043019
CD47,0.652269024022789
CD55,1.5557471053968
CD58,0.876072847131895
CD59,2.13036206192922
CD63,1.56237645235696
CD68,0.210944290292405
CD70,0.284749622587726
CD74,0.661841662907845
CD81,1.53001832751943
CD82,0.924587690720176
CD83,0.839342565961627
CD9,1.33263446265851
CD99,1.38849769772186
CD99L2,0.642723107418444
CDA,1.42708922404398
CDADC1,-1.74090965768277
CDAN1,-1.33766569357357
CDC123,0.769633490677788
CDC14A,-1.05226175440291
CDC16,0.327685139095931
CDC20,0.821150853638793
CDC23,0.532785950203064
CDC25A,-0.0547910581912472
CDC25B,0.587337908237486
CDC25C,0.252518377692186
CDC26,0.299578745526955
CDC27,0.114939603801939
CDC34,0.156687040082032
CDC37,0.775545582271962
CDC37L1,0.0028302588793761
CDC40,0.463982791340719
CDC42,1.53948062584565
CDC42BPA,-1.45863329293339
CDC42BPB,-0.675709989418612
CDC42EP1,-0.317888796222117
CDC42EP3,0.29154694646424
CDC42EP4,-0.152051443456747
CDC42SE1,1.11164311078467
CDC42SE2,0.925234099102745
CDC45,0.234170725234194
CDC5L,0.478040116742615
CDC6,0.505315396893569
CDC7,0.189551126812007
CDC73,0.769460341024888
CDCA2,0.0657614368118239
CDCA3,0.941786916093404
CDCA4,0.436052200005635
CDCA5,0.750137807070426
CDCA7,0.468302915783223
CDCA7L,0.315783451734673
CDCA8,0.789083191571482
CDCP1,0.302315900544141
CDH13,0.649716659284887
CDH2,0.412339333259988
CDH24,-2.4058211387688
CDH6,0.101448120157246
CDIP1,0.839582971459801
CDIPT,0.360685911054416
CDK1,1.23878057102092
CDK10,-0.486341898085418
CDK11A,-1.42970336890017
CDK11B,-0.373564202881902
CDK12,-0.462737230452133
CDK13,-1.13294132252554
CDK14,-0.340973997756795
CDK16,-1.67660703040405
CDK17,-0.235196390803065
CDK18,-0.119687172821967
CDK19,-0.791961811172351
CDK2,0.971039247692925
CDK20,-0.25726717557021
CDK2AP1,0.64322890995578
CDK2AP2,0.957024442939014
CDK4,0.421131594992147
CDK5,0.525856739356806
CDK5RAP1,0.234194290114315
CDK5RAP2,-0.241994249378871
CDK5RAP3,0.370910699227275
CDK6,0.878908100736128
CDK7,0.323664427768178
CDK8,-0.350318332632275
CDK9,0.690523777924458
CDKAL1,0.16327929446178
CDKL1,-0.0089687900137551
CDKL5,-1.12901601029995
CDKN1A,0.71951505015932
CDKN1B,0.956713695916942
CDKN1C,0.976232112481202
CDKN2A,1.59426845736269
CDKN2AIP,-0.0074908834109746
CDKN2AIPNL,0.410189529720073
CDKN2B,0.374136531528689
CDKN2C,-0.0704543767757978
CDKN2D,0.0061804864410657
CDKN3,0.0850452604402178
CDON,-1.66907389076114
CDPF1,0.175666023330607
CDR2,0.0361470709846153
CDR2L,-1.17966955666628
CDS1,-0.545128821256591
CDS2,-0.000618209852024
CDT1,0.341949248843742
CDV3,0.707850394330117
CDYL,-0.509004463186173
CDYL2,-0.463051195555351
CEBPB,1.16672639361638
CEBPD,0.585768200481875
CEBPG,0.27960313090249
CEBPZ,-0.0881286241658739
CEBPZOS,1.44987530455256
CELF1,0.528223249974969
CELSR1,-2.48497765526721
CELSR2,-2.22745711305067
CELSR3,-3.26860570605788
CEMIP2,-1.0251638080295
CENPA,0.357834764257876
CENPB,-1.03144452121711
CENPBD1,-0.483170584823473
CENPC,-0.647657286791886
CENPE,-0.313837694030435
CENPF,-0.285896783405942
CENPH,0.63030316486388
CENPI,-0.167172582096721
CENPJ,-1.28309898302314
CENPK,0.610345924744796
CENPL,-0.438129243300196
CENPM,0.951539742819539
CENPN,0.0111328037011868
CENPO,0.152523279475235
CENPP,0.131198264961966
CENPQ,0.7047950903311
CENPS,-0.843287929593804
CENPT,-0.100993560125918
CENPU,0.206077383253122
CENPV,-0.2659677824068
CENPW,1.33110459054257
CENPX,1.41096168518506
CEP104,-1.29548397713521
CEP112,-1.15687415024975
CEP120,-1.41007247771359
CEP126,-1.91841939208411
CEP128,-1.78279332921584
CEP131,-1.13001734588739
CEP135,-1.43564893121825
CEP152,-0.964168678890632
CEP162,-1.63313132981368
CEP164,-1.97789003312662
CEP170,-0.209825860435163
CEP170B,-1.87581448476231
CEP192,-1.96834406791232
CEP250,-2.09891102163623
CEP290,-2.26524116835822
CEP295,-2.44409359890382
CEP350,-2.24546300058206
CEP41,0.584102852712413
CEP44,0.0259887251608787
CEP55,0.355304658177979
CEP57,0.230408234375627
CEP57L1,-0.0175470671004917
CEP63,-0.342028703531148
CEP68,-0.7369168944366
CEP70,-1.33099567040036
CEP72,-0.35379804537762
CEP76,-0.0696005464281345
CEP78,0.0530965510320218
CEP83,-0.918125838637769
CEP85,-0.26064806749096
CEP85L,-1.69075468853701
CEP89,-0.783498304712427
CEP95,-0.882504549989415
CEP97,0.106574088264101
CEPT1,0.421721574104659
CERCAM,-0.0453466655012683
CERK,-0.869507402165957
CERS2,0.634053453187922
CERS5,0.417448410332874
CERS6,0.748684104402177
CERT1,0.442900073660961
CES2,-3.09852450630828
CETN2,1.33053019666321
CETN3,1.15131555305157
CFAP20,0.727234899168382
CFAP298,0.838515086544946
CFAP300,0.225022418682064
CFAP36,-0.129271191947974
CFAP410,-0.604485506785894
CFAP97,-0.109491648340088
CFD,1.05116865937779
CFDP1,0.471203370602822
CFH,0.331143706255078
CFL1,2.45758730491605
CFL2,1.36876406903062
CFLAR,-0.353962431890642
CGA,1.2132743138973
CGAS,0.145262791487319
CGGBP1,0.336521527945618
CGREF1,0.399915180283595
CGRRF1,-0.481660931376306
CHAC1,-0.230108609281561
CHAC2,0.778084189861851
CHAF1A,-0.189248102144063
CHAF1B,0.46590055417758
CHAMP1,1.04688198573758
CHCHD1,1.2047213707285
CHCHD10,1.71937492926567
CHCHD2,1.47896765587682
CHCHD3,0.694968829572572
CHCHD4,0.734139973679327
CHCHD5,0.554705836954386
CHCHD6,0.101799112998756
CHCHD7,0.813107282043119
CHD1,-0.338414214358232
CHD1L,-0.378570646466782
CHD2,-1.29126004841598
CHD3,-0.97890691113118
CHD6,-2.04089685927478
CHD7,-2.29082017338047
CHD8,-0.782216328460553
CHD9,-1.98848632931824
CHDH,-1.33758561031579
CHEK1,0.397502623986907
CHEK2,0.120746706421771
CHERP,1.07027125272606
CHFR,-1.23141083051055
CHIC1,0.211344026229513
CHIC2,-0.309058487477547
CHID1,0.562133568677809
CHKA,0.589149377448113
CHKB,-1.46999136802042
CHM,0.290589299930251
CHML,-0.654502674251928
CHMP1A,0.941863826202207
CHMP1B,0.943498291440815
CHMP2A,0.941066618680718
CHMP2B,1.03979424362764
CHMP3,0.495788348525361
CHMP4A,0.287118600480871
CHMP4B,1.22930890517672
CHMP4C,0.583210364713165
CHMP5,1.23240350401002
CHMP6,0.288752092144195
CHMP7,0.102095095717182
CHN1,-1.0343875564457
CHORDC1,1.24206255598039
CHP1,1.48821108448219
CHPF,-0.27233785981238
CHPF2,-0.703554884625779
CHPT1,-0.468021134973955
CHRAC1,0.943980992891183
CHRNA5,0.430271449798646
CHRNA9,-0.183913496043064
CHST10,-0.45696411514097
CHST11,0.0920908419804232
CHST12,0.0475277585085183
CHST14,0.45149109023916
CHST15,-1.69101370405382
CHST3,-0.427634205412145
CHST8,-0.8425186672838
CHSY1,-1.8642480757059
CHSY3,-0.11271560255295
CHTF18,-0.784735108159282
CHTF8,1.28459406135427
CHTOP,0.974230323875743
CHUK,-0.386566004149386
CHURC1,0.531106864359558
CIAO1,0.404397269066019
CIAO2A,-0.2685643266066
CIAO2B,0.438892445024604
CIAO3,-0.25620864056332
CIAPIN1,1.10934530246931
CIB1,1.21391592124339
CIC,-2.07039634324485
CILK1,-1.88406574227271
CINP,0.526508970318821
CIP2A,0.21950260873142
CIPC,-0.230742146661217
CIR1,0.471260779431141
CIRBP,0.967889530642101
CISD1,1.43563109205278
CISD2,1.0456006667346
CISD3,0.341711741347186
CISH,0.0978445383215765
CIT,-0.541109075231929
CITED2,1.27135571493255
CITED4,1.78952091241046
CIZ1,-0.289950186444565
CKAP2,0.671880417105709
CKAP2L,0.143190153691037
CKAP4,0.40400994714081
CKAP5,0.135569690103442
CKB,1.24939549065987
CKLF,0.309538247083094
CKS1B,1.72669143621739
CKS2,2.05754345020232
CLASP1,-0.125737440559456
CLASP2,-0.584286137153041
CLASRP,-0.242588306092515
CLBA1,-1.50219350164583
CLCC1,0.300724786636357
CLCF1,-0.802358030521633
CLCN2,-1.37804008049155
CLCN3,-0.555845609851154
CLCN4,-1.26809650709283
CLCN5,-0.719500935452418
CLCN6,-1.28329229531719
CLCN7,-0.131342183744016
CLDN1,0.873194594459064
CLDN12,0.405586114760556
CLDN4,0.161135581848777
CLDND1,0.185648375331466
CLEC16A,-0.557094961423926
CLEC2B,0.263827914110122
CLGN,0.373771252112055
CLIC1,1.08251932986124
CLIC2,0.418831355843027
CLIC3,0.772737357073617
CLIC4,1.45155925699818
CLINT1,0.559806567577348
CLIP1,-0.728454065394626
CLIP2,-1.91430012913204
CLIP4,-0.746986602500116
CLK1,-0.378866907303582
CLK2,-0.366738697760459
CLK3,0.195411274761921
CLK4,-0.820189577506738
CLMP,-0.245106528691568
CLN5,-0.0898773405630958
CLN6,0.437381175009365
CLN8,-0.735063168313088
CLNS1A,1.2310184810398
CLOCK,-1.4357333541181
CLP1,0.203138549922513
CLPB,0.167197694304092
CLPP,0.527634838731027
CLPTM1,0.704042536214325
CLPTM1L,-0.234564761544809
CLPX,0.314895008581094
CLSPN,0.314621731123291
CLSTN1,0.469033386795684
CLSTN3,-1.66449673369813
CLTA,1.42935085695597
CLTB,0.395173030922534
CLTC,0.847174577486531
CLTCL1,-1.06752916399556
CLU,1.89765455555818
CLUAP1,0.506290460238911
CLUH,-0.0136156300809768
CLYBL,0.468979602260214
CMAS,0.106665093297861
CMBL,1.58235827861949
CMC1,1.01784635313454
CMC2,0.745307872482629
CMIP,0.479880847682068
CMPK1,1.01268407323231
CMSS1,0.44558977013438
CMTM3,0.431385374965291
CMTM4,-0.326463646584412
CMTM6,0.750781555374794
CMTM7,0.547326676529398
CMTM8,0.448285267219777
CMTR1,-0.265237825690125
CMTR2,-0.838279965813727
CNBP,1.74491536936902
CNDP2,0.594376784820027
CNEP1R1,0.375507873043631
CNFN,1.56660011872638
CNIH1,1.52033181196388
CNIH4,1.12302225758661
CNKSR1,-0.137092933360071
CNN2,1.13000049013265
CNN3,0.900885812691608
CNNM1,-0.762139305577517
CNNM2,-0.641421718433287
CNNM3,-0.0653176112295837
CNNM4,-0.54772713637143
CNOT1,-0.385628173085696
CNOT10,0.100848545273059
CNOT11,0.49839215158184
CNOT2,0.255779058867492
CNOT3,0.4147571898334
CNOT4,0.243767226908736
CNOT6,-0.525688152313891
CNOT6L,-0.273076556848291
CNOT7,-0.302302240498343
CNOT8,0.659061830468538
CNOT9,0.404664855806792
CNP,0.73004473999753
CNPPD1,0.304671078010377
CNPY2,0.743840477013214
CNPY3,0.0991703238874376
CNPY4,0.490041666989462
CNRIP1,0.129649928433272
CNST,-0.736613692710366
CNTLN,-0.920669388442729
CNTNAP1,-0.385224829590665
CNTNAP3,-1.34252607864348
CNTRL,-2.19842784001785
CNTROB,-1.91598778975656
COA1,-0.098302490285595
COA3,0.847964276562675
COA4,0.736312816474084
COA5,1.0052494042746
COA6,1.24728280665925
COA7,0.473427475363048
COA8,-0.455249070030202
COASY,0.0844858412880531
COBL,-0.43377611550912
COBLL1,-0.685379356659452
COCH,0.12716961498112
COG1,0.258692282335316
COG2,0.16486177654823
COG3,-0.422520859763153
COG4,-0.0333188799797019
COG5,0.223368321506267
COG6,0.282519226464226
COG7,0.2580458981309
COG8,0.127137138058029
COIL,0.0734372602306945
COL12A1,-0.469032782528773
COL14A1,-1.00414264337972
COL15A1,-0.418069297397972
COL16A1,-2.42213276268816
COL1A1,0.181512864482669
COL25A1,-0.0475091629376896
COL3A1,-0.106630846786301
COL4A1,-0.261839923743585
COL4A2,-0.012890231453504
COL4A3,-0.937549945330314
COL4A4,-0.827817954332256
COL4A5,-0.490642915971109
COL4A6,-1.09794664796318
COL5A1,-0.098218385168356
COL6A1,-0.923709064657164
COL7A1,-1.67600363797229
COL8A1,-0.0602890707461369
COL9A3,-1.28346094207698
COLGALT1,0.474206427560162
COMMD1,0.783312650686436
COMMD10,0.74904045947405
COMMD2,0.892765075546784
COMMD3,0.467840352663023
COMMD4,1.15098097553038
COMMD5,-0.0361558759284521
COMMD6,0.589586538152209
